"","Postcode","Electoral division","Per cent","DivisionID","StateAb","CandidateID","GivenNm","Surname","PartyNm","PartyAb"
"1737","4172","Griffith",19.5,163,"QLD",28921,"Terri","BUTLER","Australian Labor Party","ALP"
"1738","4173","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1739","4174","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1740","4178","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1741","4179","Bonner",100,310,"QLD",28058,"Ross","VASTA","Liberal National Party","LNP"
"1742","4183","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1743","4184","Bowman",100,155,"QLD",28051,"Andrew","LAMING","Liberal National Party","LNP"
"1744","4205","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1745","4207","Fadden",3.5,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1746","4207","Forde",96.5,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1747","4208","Fadden",40.9,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1748","4208","Forde",59.1,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1749","4209","Fadden",82,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1750","4209","Forde",18,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1751","4210","Fadden",72.7,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1752","4210","Forde",27.3,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1753","4211","Fadden",21.5,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1754","4211","Forde",5.3,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1755","4211","Moncrieff",73.2,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1756","4212","Fadden",100,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1757","4213","McPherson",69.1,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1758","4213","Moncrieff",30.9,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1759","4214","Fadden",64.4,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1760","4214","Moncrieff",35.6,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1761","4215","Fadden",63.1,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1762","4215","Moncrieff",36.9,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1763","4216","Fadden",100,159,"QLD",28066,"Stuart","ROBERT","Liberal National Party","LNP"
"1764","4217","Moncrieff",100,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1765","4218","Moncrieff",100,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1766","4219","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1767","4220","McPherson",63.6,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1768","4220","Moncrieff",36.4,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1769","4221","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1770","4223","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1771","4224","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1772","4225","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1773","4226","McPherson",92.6,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1774","4226","Moncrieff",7.4,172,"QLD",28038,"Steven","CIOBO","Liberal National Party","LNP"
"1775","4227","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1776","4228","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1777","4229","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1778","4230","McPherson",100,171,"QLD",28043,"Karen","ANDREWS","Liberal National Party","LNP"
"1779","4270","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1780","4271","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1781","4272","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1782","4275","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1783","4280","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1784","4285","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1785","4287","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1786","4300","Blair",1.2,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1787","4300","Oxley",98.8,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1788","4301","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1789","4303","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1790","4304","Oxley",100,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1791","4305","Blair",85.2,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1792","4305","Oxley",14.8,174,"QLD",29025,"Milton","DICK","Australian Labor Party","ALP"
"1793","4306","Blair",80.4,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1794","4306","Ryan",19.6,177,"QLD",28053,"Jane","PRENTICE","Liberal National Party","LNP"
"1795","4307","Blair",53.8,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1796","4307","Forde",46.3,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1797","4309","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1798","4310","Forde",100,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1799","4311","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1800","4312","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1801","4313","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1802","4340","Blair",81.5,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1803","4340","Forde",18.5,162,"QLD",28039,"Bert","van MANEN","Liberal National Party","LNP"
"1804","4341","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1805","4342","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1806","4343","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1807","4344","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1808","4345","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1809","4346","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1810","4347","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1811","4350","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1812","4352","Blair",22.9,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1813","4352","Groom",67.4,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1814","4352","Maranoa",9.7,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1815","4353","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1816","4354","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1817","4355","Blair",87.8,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1818","4355","Groom",12.2,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1819","4356","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1820","4357","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1821","4358","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1822","4359","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1823","4360","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1824","4361","Groom",85.6,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1825","4361","Maranoa",14.4,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1826","4362","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1827","4363","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1828","4364","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1829","4365","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1830","4370","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1831","4371","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1832","4372","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1833","4373","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1834","4374","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1835","4375","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1836","4376","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1837","4377","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1838","4378","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1839","4380","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1840","4381","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1841","4382","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1842","4383","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1843","4384","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1844","4385","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1845","4387","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1846","4388","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1847","4390","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1848","4400","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1849","4401","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1850","4402","Blair",68.8,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1851","4402","Groom",31.2,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1852","4403","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1853","4404","Groom",100,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1854","4405","Groom",1.6,164,"QLD",28084,"John","McVEIGH","Liberal National Party","LNP"
"1855","4405","Maranoa",98.4,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1856","4406","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1857","4407","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1858","4408","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1859","4410","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1860","4411","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1861","4412","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1862","4413","Hinkler",1.5,166,"QLD",28042,"Keith","PITT","Liberal National Party","LNP"
"1863","4413","Maranoa",98.5,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1864","4415","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1865","4416","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1866","4417","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1867","4418","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1868","4419","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1869","4420","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1870","4421","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1871","4422","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1872","4423","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1873","4424","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1874","4425","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1875","4426","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1876","4427","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1877","4428","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1878","4454","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1879","4455","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1880","4461","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1881","4462","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1882","4465","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1883","4467","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1884","4468","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1885","4470","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1886","4471","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1887","4472","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1888","4474","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1889","4475","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1890","4477","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1891","4478","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1892","4479","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1893","4480","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1894","4481","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1895","4482","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1896","4486","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1897","4487","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1898","4488","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1899","4489","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1900","4490","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1901","4491","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1902","4492","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1903","4493","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1904","4494","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1905","4496","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1906","4497","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1907","4498","Maranoa",100,170,"QLD",28059,"David","LITTLEPROUD","Liberal National Party","LNP"
"1908","4500","Dickson",100,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1909","4501","Dickson",100,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1910","4502","Dickson",100,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1911","4503","Dickson",97.5,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1912","4503","Petrie",2.5,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1913","4504","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1914","4505","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1915","4506","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1916","4507","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1917","4508","Longman",71.2,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1918","4508","Petrie",28.8,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1919","4509","Petrie",100,175,"QLD",28044,"Luke","HOWARTH","Liberal National Party","LNP"
"1920","4510","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1921","4511","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1922","4512","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1923","4514","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1924","4515","Blair",100,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1925","4516","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1926","4517","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1927","4518","Longman",100,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1928","4519","Fisher",11.3,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1929","4519","Longman",88.7,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1930","4520","Dickson",100,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1931","4521","Blair",12.1,304,"QLD",28916,"Shayne","NEUMANN","Australian Labor Party","ALP"
"1932","4521","Dickson",79.5,252,"QLD",28139,"Peter","DUTTON","Liberal National Party","LNP"
"1933","4521","Longman",8.3,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1934","4550","Fisher",14,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1935","4550","Longman",86,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1936","4551","Fisher",99.4,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1937","4551","Longman",0.6,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1938","4552","Fisher",100,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1939","4553","Fisher",89.9,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1940","4553","Longman",10.1,302,"QLD",28990,"Susan","LAMB","Australian Labor Party","ALP"
"1941","4554","Fisher",100,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1942","4555","Fairfax",69.5,160,"QLD",28035,"Ted","O'BRIEN","Liberal National Party","LNP"
"1943","4555","Fisher",30.5,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1944","4556","Fisher",100,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1945","4557","Fisher",100,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
"1946","4558","Fairfax",65.8,160,"QLD",28035,"Ted","O'BRIEN","Liberal National Party","LNP"
"1947","4558","Fisher",34.2,161,"QLD",28045,"Andrew","WALLACE","Liberal National Party","LNP"
